Date,Open,High,Low,Close,Adj Close,Volume,ticker,5d_future_close,5d_close_future_pct,5d_close_pct,ma14,rsi14,ma30,rsi30,ma50,rsi50,ma200,rsi200,Adj_Volume_1d_change,Adj_Volume_1d_change_SMA
2019-11-06,1290.0899658203125,1292.989990234375,1282.27001953125,1291.010009765625,1291.010009765625,1231300,GOOGL,1296.1800537109375,0.004004650549728206,0.024042246186791294,0.9806485880274116,65.95818821566542,0.9599677721745008,60.288853561275324,0.9523763473252626,57.60443261078303,0.9100283794729062,54.4468451300837,-0.020757117862255425,-0.028216023811204492
2019-11-07,1294.280029296875,1322.6500244140625,1293.75,1306.93994140625,1306.93994140625,2257000,GOOGL,1309.1500244140625,0.0016910363956239571,0.03824268407277276,0.9721131973238459,69.82333833528219,0.9499158762709936,62.207289498246766,0.9428062891422854,58.76345542835366,0.899789201875654,54.73692809671456,0.8330220092585072,0.11989776031689744
2019-11-08,1301.52001953125,1317.1099853515625,1301.52001953125,1309.0,1309.0,1519600,GOOGL,1333.5400390625,0.018747165059205484,0.028885832187070193,0.9741149123001474,70.29308275622205,0.9505357789422587,62.449969554735,0.9430759331431436,58.91168316262774,0.8991656965076513,54.77435906644039,-0.3267168808152414,0.0739375336021942
2019-11-11,1304.0,1304.9000244140625,1295.8699951171875,1298.280029296875,1298.280029296875,861700,GOOGL,1319.8399658203125,0.016606537909324537,0.006722996908983259,0.9852986565087819,64.6530913633832,0.9603649754454653,60.363380698538236,0.9525228522186524,57.808302494890626,0.9074313479090331,54.53848452769006,-0.4329428797051855,-0.02528466721736573
2019-11-12,1298.5699462890625,1309.3499755859375,1294.239990234375,1297.2099609375,1297.2099609375,1442600,GOOGL,1312.5899658203125,0.011856218612210867,0.004467896141548078,0.9882908295200433,64.10021509893683,0.9635009274712931,60.15583030592989,0.9552768110344992,57.698230134536225,0.9090554204561623,54.51493327090034,0.6741325287222932,0.1453475319196236
2019-11-13,1293.1800537109375,1302.52001953125,1292.1500244140625,1296.1800537109375,1296.1800537109375,1026900,GOOGL,1301.8599853515625,0.004382054502662269,0.004004650549728206,0.991118916468645,63.53704841790514,0.9673077418713423,59.950594402467104,0.9577934731026331,57.590534109030436,0.9105422455764369,54.492171364267115,-0.28816026618605295,0.09186690225486409
2019-11-14,1295.0,1315.719970703125,1293.93994140625,1309.1500244140625,1309.1500244140625,1447400,GOOGL,1300.1400146484375,-0.006882335559408204,0.0016910363956239571,0.9837467945229412,67.41913844819021,0.9607727480025515,61.65490812594355,0.949785718887969,58.58392670545967,0.9022212693727116,54.731397184394595,0.40948485733761797,0.007159471870686241
2019-11-15,1315.050048828125,1333.5400390625,1311.8900146484375,1333.5400390625,1333.5400390625,1964300,GOOGL,1293.6700439453125,-0.02989786129347627,0.018747165059205484,0.9681411608028819,73.19796108203683,0.9462645531027294,64.58659433139043,0.9343224518415725,60.365401058195914,0.88652576031914,55.17672061987322,0.3571231173138041,0.14392747149649535
2019-11-18,1332.3399658203125,1333.9200439453125,1316.1600341796875,1319.8399658203125,1319.8399658203125,1399200,GOOGL,1305.6400146484375,-0.010758843147357977,0.016606537909324537,0.9813933301863385,66.1053090777832,0.9589051456316635,61.83929297231588,0.9457569327927923,58.91293476171381,0.8964039029686013,54.87198942573641,-0.2876851804714148,0.1729790113432495
2019-11-19,1326.6300048828125,1326.6300048828125,1311.77001953125,1312.5899658203125,1312.5899658203125,1093200,GOOGL,1313.0,0.0003123855814570753,0.011856218612210867,0.9896377412693025,62.64589848127955,0.967311473038601,60.432048324686306,0.9526094444605128,58.15730116389075,0.9019673525912518,54.71128420921957,-0.21869639794168094,-0.005586773989545324
2019-11-20,1311.3599853515625,1313.2099609375,1289.2099609375,1301.8599853515625,1301.8599853515625,1444600,GOOGL,1312.1300048828125,0.007888728163402803,0.004382054502662269,1.0001569242388393,57.822960236776765,0.9778307035228636,58.397429751786945,0.9617184735219113,57.0521854946199,0.9100887650697335,54.473979576947116,0.3214416392242956,0.11633360709252438
2019-11-21,1299.25,1311.1199951171875,1290.75,1300.1400146484375,1300.1400146484375,1277300,GOOGL,1304.0899658203125,0.0030380967644805246,-0.006882335559408204,1.003012297098571,57.064570558887965,0.9814489099528262,58.07321190938286,0.9639932504264725,56.87540918281019,0.9120396902677342,54.435941891201324,-0.11581060501176799,0.011274514622647192
2019-11-22,1303.0,1306.9000244140625,1289.3599853515625,1293.6700439453125,1293.6700439453125,1388800,GOOGL,1288.8599853515625,-0.003718149474251309,-0.02989786129347627,1.008252786660882,54.185570397026275,0.988366141413417,56.84509227210608,0.9696436930686669,56.20691638617954,0.9173403620298468,54.292616235872934,0.0872935097471228,-0.042691406890689065
2019-11-25,1296.260009765625,1310.4100341796875,1295.6099853515625,1305.6400146484375,1305.6400146484375,1179500,GOOGL,1294.739990234375,-0.008348414794101977,-0.010758843147357977,0.9997860843173719,58.37018156197151,0.9815482484110823,58.52381014007303,0.9618877984196231,57.157545775640486,0.90970966976486,54.515291156408615,-0.15070564516129037,-0.015295499828664183
2019-11-26,1309.9100341796875,1314.010009765625,1304.0400390625,1313.0,1313.0,1095500,GOOGL,1318.93994140625,0.004523946234767706,0.0003123855814570753,0.9953780893843162,60.74441194828112,0.9778426019998334,59.5252813718716,0.9577620709223866,57.733201529993686,0.9053164103407036,54.65181409968098,-0.07121661721068251,0.014200456317535503
2019-11-27,1315.4200439453125,1317.6400146484375,1309.469970703125,1312.1300048828125,1312.1300048828125,940400,GOOGL,1326.9599609375,0.011302200238925142,0.007888728163402803,0.9963205972857224,60.30657985745287,0.9802471288176569,59.350045182573815,0.9596085708313048,57.63978480254121,0.9066159163730029,54.63233330104635,-0.14157918758557742,-0.0784037090444391
2019-11-29,1306.5999755859375,1309.949951171875,1303.22998046875,1304.0899658203125,1304.0899658203125,640100,GOOGL,1339.3900146484375,0.027068722061610373,0.0030380967644805246,1.0021942256354444,56.27008107613267,0.9876015977252556,57.725416854325296,0.9665268739753097,56.773501476099554,0.9128759733242349,54.452058617833686,-0.31933219906422794,-0.11910802785493109
2019-12-02,1302.56005859375,1305.43994140625,1280.3800048828125,1288.8599853515625,1288.8599853515625,1326900,GOOGL,1342.989990234375,0.041998359401349106,-0.003718149474251309,1.0135147246549976,49.50990386697206,1.0004213130326693,54.78660488301057,0.9788638120325911,55.170766428490644,0.9243196004940549,54.112122221981515,1.072957350413998,0.07802474027844394
2019-12-03,1278.6600341796875,1297.22998046875,1277.050048828125,1294.739990234375,1294.739990234375,1263500,GOOGL,1342.8900146484375,0.037188952822370336,-0.008348414794101977,1.008775627960025,51.91194676445474,0.9971770450412059,55.68761861444277,0.9753459450846697,55.66385647160792,0.9207715106099933,54.223010553616156,-0.04778054111085994,0.09860976108853003
2019-12-04,1306.0999755859375,1324.27001953125,1303.050048828125,1318.93994140625,1318.93994140625,1775300,GOOGL,1344.25,0.019189697573920306,0.004523946234767706,0.99149916679549,60.28606308984653,0.98084551839949,59.153246240448375,0.9589758861745699,57.62144663406775,0.9046290957426526,54.67604311366728,0.4050652948159874,0.19386614349386402
2019-12-05,1327.0,1327.97998046875,1314.3199462890625,1326.9599609375,1326.9599609375,1220400,GOOGL,1348.489990234375,0.016225078322381403,0.011302200238925142,0.9864653266221242,62.609891911890855,0.9766589552452997,60.21986029963824,0.9544010646839469,58.244906045579995,0.9000009282039318,54.824951334063144,-0.31256689010308114,0.15966860299036328
2019-12-06,1332.75,1342.469970703125,1331.22998046875,1339.3900146484375,1339.3900146484375,1648400,GOOGL,1346.8699951171875,0.005584617166728201,0.027068722061610373,0.9776225239542218,65.93671692900281,0.9695931102032276,61.818404556304706,0.9469937696648911,59.19431694533981,0.8924804076781468,55.05496154200269,0.35070468698787294,0.29367598020078345
2019-12-09,1338.8599853515625,1357.550048828125,1336.0699462890625,1342.989990234375,1342.989990234375,1542100,GOOGL,1360.699951171875,0.013186964211408192,0.041998359401349106,0.9762332030660301,66.85649470056552,0.968947153431801,62.272623015051366,0.9461982658433086,59.466685733539414,0.8909281939439949,55.121472094252745,-0.06448677505459843,0.06618715510706419
2019-12-10,1339.93994140625,1348.0,1334.0,1342.8900146484375,1342.8900146484375,880300,GOOGL,1354.8900146484375,0.008935951469667858,0.037188952822370336,0.9779175470285469,66.8025475492195,0.9703574492699345,62.251347644901664,0.9480819619751194,59.45543977160119,0.891816927257679,55.11919551386787,-0.42915504831074514,-0.01008774633291285
2019-12-11,1348.300048828125,1349.8900146484375,1341.0999755859375,1344.25,1344.25,1024000,GOOGL,1351.9100341796875,0.0056983702285196,0.019189697573920306,0.979180633991671,67.19038611269559,0.9714485114066085,62.43196603320119,0.9491796911323694,59.561592488967676,0.8917380297084224,55.14452316127883,0.163239804612064,-0.058452844373697535
2019-12-12,1343.2099609375,1354.5799560546875,1338.199951171875,1348.489990234375,1348.489990234375,1455700,GOOGL,1356.43994140625,0.00589544692911903,0.016225078322381403,0.9786629092431299,68.42876382773464,0.9705641165836716,63.00289507450992,0.9487250242829844,59.89562964243286,0.8897571022637263,55.223698509437334,0.42158203125000004,0.08837693989691871
2019-12-13,1347.9000244140625,1351.3499755859375,1341.6600341796875,1346.8699951171875,1346.8699951171875,1658500,GOOGL,1351.219970703125,0.0032296922507053516,0.005584617166728201,0.9826613839779944,67.3822830322081,0.9739111166819943,62.62671533002396,0.9522040005405327,59.70335489956504,0.891563625571767,55.18629335108891,0.13931441917977616,0.04609888633529935
2019-12-16,1355.0,1363.530029296875,1350.6099853515625,1360.699951171875,1360.699951171875,1406400,GOOGL,1350.6300048828125,-0.007400563423545337,0.013186964211408192,0.9755640726714717,71.40301070566511,0.9661792017729846,64.49872956561113,0.9447268637411058,60.79957779399147,0.8832635692546077,55.44522449016309,-0.15200482363581547,0.02859527661905594
2019-12-17,1362.4100341796875,1364.3299560546875,1350.77001953125,1354.8900146484375,1354.8900146484375,1647400,GOOGL,1344.4300537109375,-0.007720155012149954,0.008935951469667858,0.9819558160208198,67.63133511739854,0.9719283332337773,63.12462267488521,0.9509425737339763,60.0987362638019,0.8877364087999027,55.31029499472493,0.1713594994311718,0.14869818616743932
2019-12-18,1357.0,1359.4300537109375,1350.4599609375,1351.9100341796875,1351.9100341796875,1166500,GOOGL,1362.469970703125,0.007811123711235046,0.0056983702285196,0.9862221056933274,65.7139811388861,0.9755617090391105,62.419033862251695,0.955432066917042,59.73833332639147,0.8903847267596563,55.24099659519709,-0.2919145319898021,0.05766731884706611
2019-12-19,1351.9100341796875,1357.530029296875,1348.75,1356.43994140625,1356.43994140625,1446100,GOOGL,1354.6400146484375,-0.0013269490987904975,0.00589544692911903,0.9856852513506302,67.23463350311062,0.9739116497581525,63.068195086711896,0.9545125862629406,60.109392731667675,0.8881690662742006,55.326507194111954,0.23969138448349758,0.021289189493765615
2019-12-20,1363.0999755859375,1364.0,1350.72998046875,1351.219970703125,1351.219970703125,2504500,GOOGL,1339.7099609375,-0.008518235383714434,0.0032296922507053516,0.9927895963208472,63.727110328683324,0.9787663672711853,61.795732192157175,0.9602981192668589,59.46497773600892,0.8923448974694996,55.204364180920464,0.7318995920060853,0.13980622405902746
2019-12-23,1358.72998046875,1361.8499755859375,1348.0,1350.6300048828125,1350.6300048828125,996800,GOOGL,1339.3900146484375,-0.00832203504567508,-0.007400563423545337,0.9961790188980896,63.32501752988333,0.9802213220145896,61.65030286930831,0.9627154681594355,59.39154653319113,0.8933690883730203,55.19052419653827,-0.601996406468357,0.049807907492519156
2019-12-24,1350.2099609375,1352.010009765625,1344.1700439453125,1344.4300537109375,1344.4300537109375,673400,GOOGL,1368.6800537109375,0.018037383152113007,-0.007720155012149954,1.0021272521743532,59.10447270228134,0.98588592201385,60.1123539578066,0.9690393297505415,58.615359900071326,0.8980363040289113,55.04477150010363,-0.324438202247191,-0.0493516328431534
2019-12-26,1346.550048828125,1363.199951171875,1345.510009765625,1362.469970703125,1362.469970703125,1183100,GOOGL,1361.52001953125,-0.0006972272360503684,0.007811123711235046,0.9907201287073747,66.16975192757013,0.9744288133261729,62.89828404286082,0.9579735523127391,60.16121163133843,0.8867454490736518,55.389291457648696,0.756905256905257,0.1604123249358584
2019-12-27,1364.0,1367.050048828125,1353.0,1354.6400146484375,1354.6400146484375,1160600,GOOGL,1397.81005859375,0.031868277533877665,-0.0013269490987904975,0.9972507056052192,61.2255554081408,0.9814996218419205,60.98575406757634,0.9651589971570333,59.18213209170604,0.8924692780915854,55.20474221351409,-0.01901783450257799,0.1086704811386433
2019-12-30,1356.81005859375,1357.0,1337.8399658203125,1339.7099609375,1339.7099609375,999700,GOOGL,1395.1099853515625,0.04135225237505491,-0.008518235383714434,1.0081894305668382,53.081086809446965,0.9931980543975601,57.53490356654353,0.9772124075071635,57.36565742416104,0.9029727932016536,54.85449262936689,-0.1386351886955023,-0.06543647500167422
2019-12-31,1335.7900390625,1340.6600341796875,1332.1300048828125,1339.3900146484375,1339.3900146484375,975700,GOOGL,1405.0400390625,0.04901486773536545,-0.00832203504567508,1.0082436093095406,52.91862959617419,0.9935808922658422,57.462822092031864,0.9788640960135644,57.32718150883163,0.9037515825102215,54.84699805918439,-0.024007202160648222,0.050161365859867524
2020-01-02,1348.4100341796875,1368.6800537109375,1346.489990234375,1368.6800537109375,1368.6800537109375,1363900,GOOGL,1419.7900390625,0.03734253685730771,0.018037383152113007,0.9879419392520581,63.83185229299681,0.9735075229330742,61.97445587726661,0.9597340100231649,59.84319483277803,0.8850183375702257,55.40754973830075,0.3978681971917597,0.19462264574765767
2020-01-03,1348.0,1373.75,1347.3199462890625,1361.52001953125,1361.52001953125,1170400,GOOGL,1428.9599609375,0.04953283127593555,-0.0006972272360503684,0.9938209673354612,60.16074596948599,0.9798249834223511,60.355625580518,0.9665485478553418,58.975824234935516,0.8901686190755751,55.239070088361444,-0.14187257130288145,0.014867080106029973
2020-01-06,1351.6300048828125,1398.3199462890625,1351.0,1397.81005859375,1397.81005859375,2338400,GOOGL,1440.030029296875,0.030204368929495296,0.031868277533877665,0.970622374963228,69.6790461761834,0.956674805793335,65.13115727657795,0.9434606588500777,61.83659651366917,0.8676363347381768,55.92180415898942,0.9979494190020506,0.2182605308069557
2020-01-07,1400.4599609375,1403.5,1391.56005859375,1395.1099853515625,1395.1099853515625,1716500,GOOGL,1430.5899658203125,0.02543167265755697,0.04135225237505491,0.9742626693776432,68.37020226251906,0.9607954541974484,64.53283895752958,0.9472362843816305,61.51094145237032,0.8699873905620926,55.85809474321831,-0.2659510776599384,0.19279735301406847
2020-01-08,1394.8199462890625,1411.8499755859375,1392.6300048828125,1405.0400390625,1405.0400390625,1765700,GOOGL,1439.199951171875,0.02431241185992672,0.04901486773536545,0.9699266107137621,70.5603764159589,0.9566472326999875,65.73054439155945,0.9425450960930968,62.2568749108125,0.8645777786407888,56.04319267294687,0.028662976988057087,0.20333138884380952
2020-01-09,1421.9300537109375,1428.6800537109375,1410.2099609375,1419.7900390625,1419.7900390625,1660000,GOOGL,1450.1600341796875,0.02139048329796789,0.03734253685730771,0.9632651710146011,73.49611194850664,0.9493887327915591,67.42107864168757,0.9345957946576883,63.33393865521229,0.8564056041998398,56.316646371268334,-0.05986294387495039,0.1117851606304675
2020-01-10,1429.469970703125,1434.93994140625,1419.5999755859375,1428.9599609375,1428.9599609375,1312900,GOOGL,1479.52001953125,0.035382417965426294,0.04953283127593555,0.9607087208215344,75.15487431367133,0.9460013121431329,68.42289015502786,0.9309538648424232,63.98590266821774,0.8517879641620907,56.485783658737866,-0.2090963855421687,0.09834039778261006
2020-01-13,1435.25,1441.47998046875,1425.3699951171875,1440.030029296875,1440.030029296875,1536500,GOOGL,1482.25,0.02931881269430181,0.030204368929495296,0.9577285499141275,77.02431783924169,0.9416896207755723,69.59067807215791,0.9262879056443287,64.75783726769122,0.8461696431704865,56.68924445289455,0.1703100007616727,-0.06718748586546552
2020-01-14,1440.0,1442.6300048828125,1427.77001953125,1430.5899658203125,1430.5899658203125,1303800,GOOGL,1483.8699951171875,0.037243396479664126,0.02543167265755697,0.9680406899669877,72.04591743571916,0.9508510693912788,67.39206781189819,0.9348018860703792,63.57214128256366,0.8526399771728792,56.46298074432865,-0.15144809632281153,-0.04428688959804015
2020-01-15,1433.02001953125,1440.780029296875,1431.6600341796875,1439.199951171875,1439.199951171875,1077500,GOOGL,1484.68994140625,0.031607831974517886,0.02431241185992672,0.9669529065988807,73.71465421649943,0.9486446479816751,68.3359428435178,0.9315294905158862,64.18248970986801,0.8483736361025507,56.62168600315104,-0.17356956588433814,-0.0847333981725192
2020-01-16,1445.449951171875,1450.699951171875,1440.0,1450.1600341796875,1450.1600341796875,1304000,GOOGL,1466.1700439453125,0.011040167559631664,0.02139048329796789,0.9639640584330232,75.70299767238873,0.9450474202051996,69.49858460667917,0.9267033751915345,64.94540186462395,0.8428051848230989,56.82304589892896,0.21020881670533642,-0.030719046056461828
2020-01-17,1462.5400390625,1480.550048828125,1456.550048828125,1479.52001953125,1479.52001953125,2621200,GOOGL,1431.72998046875,-0.03230104252164234,0.035382417965426294,0.9508638840316016,80.05540560347353,0.9299114917640163,72.31554408111789,0.9108560763048352,66.8740936261673,0.8269884349535339,57.35598466368286,1.010122699386503,0.2131247709292725
2020-01-21,1479.0,1489.8800048828125,1470.2099609375,1482.25,1482.25,2446500,GOOGL,1450.5,-0.021420138303255176,0.02931881269430181,0.9559815035490656,80.40686027639012,0.931691012374733,72.55931534634506,0.9117588798174229,67.0461227518058,0.8263517933403346,57.405116542046265,-0.06664886311613005,0.16573299815371195
2020-01-22,1489.72998046875,1500.5799560546875,1482.6600341796875,1483.8699951171875,1483.8699951171875,1422900,GOOGL,1456.699951171875,-0.018310259008348484,0.037243396479664126,0.9618926098224606,80.62504466465074,0.9339194181441499,72.70684444582484,0.9131481903012564,67.14942393397165,0.8263675725861669,57.43436449555711,-0.41839362354383813,0.11234389270950665
2020-01-23,1487.550048828125,1493.5,1480.3199462890625,1484.68994140625,1484.68994140625,1332500,GOOGL,1454.25,-0.02050255784545718,0.031607831974517886,0.9669426341168686,80.74193769211007,0.9365850036203941,72.78345888650395,0.9150105767032981,67.20252274967503,0.8268420639370923,57.44922707267873,-0.06353222292501226,0.13435136130137182
2020-01-24,1492.8199462890625,1494.199951171875,1463.1800537109375,1466.1700439453125,1466.1700439453125,1489300,GOOGL,1432.780029296875,-0.02277363037549751,0.011040167559631664,0.984254868999265,70.40920500890903,0.9512182261643936,68.3034782688657,0.9288586991861119,64.7888991514517,0.8381848347308873,56.99745378666926,0.11767354596622881,0.11584430715355029
2020-01-27,1431.5400390625,1436.5799560546875,1419.5,1431.72998046875,1431.72998046875,1706600,GOOGL,1482.5999755859375,0.035530439266580505,-0.03230104252164234,1.0096232360960125,56.045490896700315,0.9761363433546496,61.07189393943763,0.9530813902133666,60.65508923711154,0.8591339937684653,56.17187680389806,0.14590747330960863,-0.056998738061828556
2020-01-28,1441.739990234375,1454.800048828125,1430.3599853515625,1450.5,1450.5,1486200,GOOGL,1445.4100341796875,-0.0035091112170372307,-0.021420138303255176,0.9992859605062294,60.74563074311493,0.9658490185900336,63.26469066588925,0.942875973196204,62.00333806740128,0.8488469122985608,56.51686218938852,-0.12914566975272468,-0.06949809938914749
2020-01-29,1458.4599609375,1464.1400146484375,1445.3900146484375,1456.699951171875,1456.699951171875,1078300,GOOGL,1446.050048828125,-0.0073109787195245746,-0.018310259008348484,0.9975659560277744,62.18406627416322,0.9642514224497762,63.95841320368562,0.940888751011247,62.43718554969557,0.8460371644490879,56.63018982005885,-0.27445835015475706,-0.040711044711331267
2020-01-30,1438.0999755859375,1455.25,1435.0,1454.25,1454.25,1355500,GOOGL,1475.969970703125,0.014935513634605435,-0.02050255784545718,1.0009391130944705,61.22926002549573,0.9680201718830583,63.46846237518208,0.9441339500601684,62.151042541417354,0.8482454158474084,56.571635391664984,0.25707131596030797,0.023409663065732778
2020-01-31,1467.8599853515625,1469.6700439453125,1427.06005859375,1432.780029296875,1432.780029296875,2191100,GOOGL,1479.1099853515625,0.032335707580614104,-0.02277363037549751,1.0161284617833268,53.47959468467073,0.9843378885415263,59.34700420258444,0.9598581568863934,59.70427236960357,0.8616572123618531,56.06110182695338,0.6164514939136849,0.123165252655224
2020-02-03,1461.6500244140625,1486.300048828125,1456.6099853515625,1482.5999755859375,1482.5999755859375,3581800,GOOGL,1508.6600341796875,0.017577269002349016,0.035530439266580505,0.9840343327376219,64.65783758474831,0.95419939529114,64.82937128939432,0.9298973566993228,63.14019604450335,0.8335205491204573,56.966788641530805,0.6347040299392999,0.22092456398116225
2020-02-04,1454.489990234375,1467.3399658203125,1422.030029296875,1445.4100341796875,1445.4100341796875,4794000,GOOGL,1510.06005859375,0.04472780933111009,-0.0035091112170372307,1.0100855947305583,54.190017162481915,0.9808024272686329,58.714766521123366,0.9558096087941363,59.289339991177435,0.8556722430640026,56.09925734063948,0.338433190016193,0.3144403359349458
2020-02-05,1463.6099853515625,1464.5799560546875,1429.6800537109375,1446.050048828125,1446.050048828125,1818800,GOOGL,1518.6300048828125,0.050191869993369886,-0.0073109787195245746,1.0099769007837627,54.32705585259341,0.9825542855017173,58.78397357746557,0.9574046217293506,59.332894484476185,0.855958407035869,56.11081745809092,-0.6206090947017104,0.2452101870255551
2020-02-06,1451.97998046875,1481.56005859375,1450.47998046875,1475.969970703125,1475.969970703125,1891100,GOOGL,1513.3900146484375,0.02535284910131752,0.014935513634605435,0.9907523476860081,60.30526615316904,0.9654672518221185,61.87471405518576,0.9404669648352605,61.30756806210134,0.8393027100160729,56.647176037729096,0.03975148449527155,0.20174622073254783
2020-02-07,1467.3900146484375,1485.25,1465.4100341796875,1479.1099853515625,1479.1099853515625,1418000,GOOGL,1518.72998046875,0.02678637525915306,0.032335707580614104,0.9886292702465345,60.8839259925406,0.9664528105404127,62.18259486626765,0.9408160391929631,61.507725058340476,0.8382614601181213,56.70298498551269,-0.2501718576489874,0.028421550420013354
2020-02-10,1477.22998046875,1508.8800048828125,1475.199951171875,1508.6600341796875,1508.6600341796875,1915100,GOOGL,1519.43994140625,0.00714535215511547,0.017577269002349016,0.9705154397103377,65.91908213286008,0.9507529675744384,64.93900321620065,0.9249821477451592,63.32936935930067,0.8226422575134459,57.22381018445086,0.3505641748942172,-0.028406420589003178
2020-02-11,1513.27001953125,1529.8800048828125,1505.449951171875,1510.06005859375,1510.06005859375,1742600,GOOGL,1524.8699951171875,0.009807514899261127,0.04472780933111009,0.9708544815299142,66.14145818886931,0.9533022640366924,65.06380709147142,0.9267460534054969,63.413077406856,0.822649860408853,57.248297533491396,-0.09007362539815156,-0.11410778367187209
