5d_close_pct,ma14,rsi14,ma30,rsi30,ma50,rsi50,ma200,rsi200,Adj_Volume_1d_change,Adj_Volume_1d_change_SMA
0.005584617,0.982661384,67.38228303,0.973911117,62.62671533,0.952204001,59.7033549,0.891563626,55.18629335,0.139314419,0.046098886
0.013186964,0.975564073,71.40301071,0.966179202,64.49872957,0.944726864,60.79957779,0.883263569,55.44522449,-0.152004824,0.028595277
0.008935951,0.981955816,67.63133512,0.971928333,63.12462267,0.950942574,60.09873626,0.887736409,55.31029499,0.171359499,0.148698186
0.00569837,0.986222106,65.71398114,0.975561709,62.41903386,0.955432067,59.73833333,0.890384727,55.2409966,-0.291914532,0.057667319
0.005895447,0.985685251,67.2346335,0.97391165,63.06819509,0.954512586,60.10939273,0.888169066,55.32650719,0.239691384,0.021289189
0.003229692,0.992789596,63.72711033,0.978766367,61.79573219,0.960298119,59.46497774,0.892344897,55.20436418,0.731899592,0.139806224
-0.007400563,0.996179019,63.32501753,0.980221322,61.65030287,0.962715468,59.39154653,0.893369088,55.1905242,-0.601996406,0.049807907
-0.007720155,1.002127252,59.1044727,0.985885922,60.11235396,0.96903933,58.6153599,0.898036304,55.0447715,-0.324438202,-0.049351633
0.007811124,0.990720129,66.16975193,0.974428813,62.89828404,0.957973552,60.16121163,0.886745449,55.38929146,0.756905257,0.160412325
-0.001326949,0.997250706,61.22555541,0.981499622,60.98575407,0.965158997,59.18213209,0.892469278,55.20474221,-0.019017835,0.108670481
-0.008518235,1.008189431,53.08108681,0.993198054,57.53490357,0.977212408,57.36565742,0.902972793,54.85449263,-0.138635189,-0.065436475
-0.008322035,1.008243609,52.9186296,0.993580892,57.46282209,0.978864096,57.32718151,0.903751583,54.84699806,-0.024007202,0.050161366
0.018037383,0.987941939,63.83185229,0.973507523,61.97445588,0.95973401,59.84319483,0.885018338,55.40754974,0.397868197,0.194622646
-0.000697227,0.993820967,60.16074597,0.979824983,60.35562558,0.966548548,58.97582423,0.890168619,55.23907009,-0.141872571,0.01486708
0.031868278,0.970622375,69.67904618,0.956674806,65.13115728,0.943460659,61.83659651,0.867636335,55.92180416,0.997949419,0.218260531
0.041352252,0.974262669,68.37020226,0.960795454,64.53283896,0.947236284,61.51094145,0.869987391,55.85809474,-0.265951078,0.192797353
0.049014868,0.969926611,70.56037642,0.956647233,65.73054439,0.942545096,62.25687491,0.864577779,56.04319267,0.028662977,0.203331389
0.037342537,0.963265171,73.49611195,0.949388733,67.42107864,0.934595795,63.33393866,0.856405604,56.31664637,-0.059862944,0.111785161
0.049532831,0.960708721,75.15487431,0.946001312,68.42289016,0.930953865,63.98590267,0.851787964,56.48578366,-0.209096386,0.098340398
0.030204369,0.95772855,77.02431784,0.941689621,69.59067807,0.926287906,64.75783727,0.846169643,56.68924445,0.170310001,-0.067187486
0.025431673,0.96804069,72.04591744,0.950851069,67.39206781,0.934801886,63.57214128,0.852639977,56.46298074,-0.151448096,-0.04428689
0.024312412,0.966952907,73.71465422,0.948644648,68.33594284,0.931529491,64.18248971,0.848373636,56.621686,-0.173569566,-0.084733398
0.021390483,0.963964058,75.70299767,0.94504742,69.49858461,0.926703375,64.94540186,0.842805185,56.8230459,0.210208817,-0.030719046
0.035382418,0.950863884,80.0554056,0.929911492,72.31554408,0.910856076,66.87409363,0.826988435,57.35598466,1.010122699,0.213124771
0.029318813,0.955981504,80.40686028,0.931691012,72.55931535,0.91175888,67.04612275,0.826351793,57.40511654,-0.066648863,0.165732998
0.037243396,0.96189261,80.62504466,0.933919418,72.70684445,0.91314819,67.14942393,0.826367573,57.4343645,-0.418393624,0.112343893
0.031607832,0.966942634,80.74193769,0.936585004,72.78345889,0.915010577,67.20252275,0.826842064,57.44922707,-0.063532223,0.134351361
0.011040168,0.984254869,70.40920501,0.951218226,68.30347827,0.928858699,64.78889915,0.838184835,56.99745379,0.117673546,0.115844307
-0.032301043,1.009623236,56.0454909,0.976136343,61.07189394,0.95308139,60.65508924,0.859133994,56.1718768,0.145907473,-0.056998738
-0.021420138,0.999285961,60.74563074,0.965849019,63.26469067,0.942875973,62.00333807,0.848846912,56.51686219,-0.12914567,-0.069498099
-0.018310259,0.997565956,62.18406627,0.964251422,63.9584132,0.940888751,62.43718555,0.846037164,56.63018982,-0.27445835,-0.040711045
-0.020502558,1.000939113,61.22926003,0.968020172,63.46846238,0.94413395,62.15104254,0.848245416,56.57163539,0.257071316,0.023409663
-0.02277363,1.016128462,53.47959468,0.984337889,59.3470042,0.959858157,59.70427237,0.861657212,56.06110183,0.616451494,0.123165253
0.035530439,0.984034333,64.65783758,0.954199395,64.82937129,0.929897357,63.14019604,0.833520549,56.96678864,0.63470403,0.220924564
-0.003509111,1.010085595,54.19001716,0.980802427,58.71476652,0.955809609,59.28933999,0.855672243,56.09925734,0.33843319,0.314440336
-0.007310979,1.009976901,54.32705585,0.982554286,58.78397358,0.957404622,59.33289448,0.855958407,56.11081746,-0.620609095,0.245210187
0.014935514,0.990752348,60.30526615,0.965467252,61.87471406,0.940466965,61.30756806,0.83930271,56.64717604,0.039751484,0.201746221
0.032335708,0.98862927,60.88392599,0.966452811,62.18259487,0.940816039,61.50772506,0.83826146,56.70298499,-0.250171858,0.02842155
0.017577269,0.97051544,65.91908213,0.950752968,64.93900322,0.924982148,63.32936936,0.822642258,57.22381018,0.350564175,-0.028406421
0.044727809,0.970854482,66.14145819,0.953302264,65.06380709,0.926746053,63.41307741,0.82264986,57.24829753,-0.090073625,-0.114107784
0.05019187,0.966972114,67.53776955,0.951849805,65.83393788,0.924341674,63.92740828,0.818739813,57.39833016,-0.109319408,-0.011849846
0.025352849,0.972548851,65.75226164,0.958977963,64.92862079,0.930509378,63.37158392,0.82261346,57.27481357,-0.261838799,-0.072167903
0.026786375,0.973221063,66.71790856,0.958899447,65.42978974,0.93018734,63.69978619,0.820858259,57.36877266,0.01239417,-0.019654698
0.007145352,0.976007177,66.8517307,0.961915832,65.4976007,0.932391839,63.74385943,0.821636093,57.38129622,0.10535391,-0.068696751
0.009807515,0.975724869,67.91436152,0.961267958,66.02489319,0.931667359,64.08418537,0.819809755,57.47731747,-0.112939708,-0.073269967
-0.00107993,0.98374743,64.67424973,0.968939376,64.5440665,0.938848384,63.20563719,0.825134612,57.2890661,0.141387497,-0.023128586
-0.019776828,1.008422903,53.07169863,0.992602005,58.74451327,0.9619626,59.65471728,0.844811441,56.49773714,0.637778291,0.156794832
-0.065100443,1.050437076,38.83874635,1.037065399,49.93952305,1.006136108,53.80415243,0.883530319,55.04820317,0.165569144,0.187429827
-0.087611225,1.072806357,33.70517205,1.061130465,46.16466095,1.03108507,51.1069502,0.905693595,54.30969006,0.040758676,0.17451078
-0.088138677,1.066749284,34.85259502,1.056775305,46.68054576,1.028611497,51.41446479,0.90379172,54.38578911,-0.034974796,0.190103762
-0.13318482,1.11926801,26.02517674,1.114536457,39.54660926,1.087201073,46.03773838,0.956376358,52.77811736,0.2514063,0.212107523
-0.0972119,1.091500031,31.99383365,1.091826018,42.47300665,1.067154003,47.82908668,0.939823779,53.2252592,0.28749398,0.142050661
-0.023622075,1.048136718,41.79106903,1.053220071,47.55972198,1.03137418,51.04147958,0.908691099,54.07188999,-0.308835632,0.047169706
-0.035056825,1.077013773,36.02091941,1.087950659,43.45554082,1.06863232,47.93197087,0.942276951,53.07501193,0.021143785,0.043246727
-0.006379135,1.035723074,43.59356368,1.050968695,47.67314412,1.035056472,50.69909085,0.913120163,53.84711779,-0.159075651,0.018426556
-0.000144448,1.077586104,36.50557535,1.100110524,42.65918244,1.087122202,46.83069482,0.960188388,52.52406408,0.142484978,-0.003357708
-0.03248834,1.081111388,34.77296172,1.111398122,41.37810379,1.102232707,45.81563159,0.974828133,52.15755571,0.188672306,-0.023122043
-0.123009056,1.134365258,28.62326583,1.177618623,36.59883914,1.17259901,41.91846445,1.039179015,50.66404078,0.07134901,0.052914886
-0.04675861,1.067555089,37.46864593,1.118688706,41.7666603,1.116626135,45.43599246,0.991297319,51.69649296,-0.207647433,0.007156642
-0.12355237,1.106161264,32.73948059,1.171468852,38.27363717,1.17351835,42.58744667,1.04421015,50.5458593,-0.002551392,0.038461494
-0.154560497,1.181130538,27.05481323,1.265823942,33.75880725,1.274301775,38.75493524,1.137415312,48.85645273,0.723415918,0.154647682
-0.062875246,1.069120285,38.87271062,1.152155047,41.18005078,1.164442651,44.06552182,1.041585213,50.57308067,-0.15823845,0.085265531
-0.117446298,1.1890221,31.35018768,1.292669771,35.51865602,1.312240633,39.28507958,1.178493613,48.33084254,0.215617128,0.114119154
-0.123207086,1.123698904,35.62911219,1.229704364,38.31679015,1.254999666,41.35574671,1.131049658,49.05491706,-0.13806465,0.128035711
-0.098860418,1.13672236,34.257858,1.249164738,37.31782164,1.28028361,40.51496727,1.159141638,48.64635604,0.118397961,0.152225582
0.000107953,1.101157938,36.27110295,1.216125238,38.58039187,1.251597816,41.4408951,1.138044156,48.97191015,-0.20398951,-0.033255504
-0.120286309,1.124687277,33.89874868,1.252879158,36.94670486,1.296212587,40.08965025,1.184455765,48.31862643,0.119005185,0.022193223
-0.017586202,1.120493412,33.14244067,1.256175226,36.42970329,1.306588362,39.6621213,1.200306689,48.10966085,0.009580347,-0.019014133
0.010688112,1.029349301,40.80713951,1.160653727,41.03010553,1.213560044,43.00463198,1.119979014,49.29732599,-0.133903815,-0.018181966
0.009558422,1.042056909,39.00539897,1.178206338,39.91219085,1.238691021,42.11395347,1.148927763,48.87667267,0.24639841,0.007418123
0.046101809,0.978969787,44.68453834,1.105904631,43.3592855,1.168793509,44.64016465,1.088717322,49.80611803,-0.152362606,0.017743504
0.039364966,1.018613405,41.14074578,1.146254917,41.25600322,1.21830435,42.99536997,1.140495907,49.03641936,-0.179828113,-0.042023155
0.08744657,0.97854977,44.39204786,1.099377074,43.2070073,1.174688811,44.42577158,1.104869915,49.57259405,-0.064624009,-0.056864026
0.028265184,0.962369342,45.79107442,1.074323953,44.04110133,1.153411296,45.03632749,1.090323852,49.80286024,0.110528466,-0.00797757
0.000435704,1.014018719,41.48936797,1.119878739,41.62124916,1.209149104,43.18374958,1.149571567,48.9433241,-0.20325627,-0.097908506
-0.039461023,0.99424748,42.92966619,1.09297539,42.43743944,1.18641967,43.77250319,1.134259342,49.16329315,0.085433904,-0.050349204
-0.015816168,1.017673177,41.15190117,1.105391281,41.46026063,1.205661808,43.03102437,1.159460742,48.81882,-0.089274951,-0.032238572
0.032172694,0.943773714,49.52415133,1.014183738,46.22446015,1.108669835,46.47220659,1.071081321,50.12508278,0.232530074,0.027192245
0.017737517,0.949795314,49.47139097,1.008980468,46.19738699,1.105046284,46.45227649,1.071893632,50.11613462,-0.026847757,-0.000283
0.09518195,0.936204876,51.62485729,0.983483293,47.43317117,1.078635956,47.34632104,1.05056346,50.46099512,-0.345439792,-0.028719705
0.080158917,0.944729433,51.58319758,0.98083967,47.41334742,1.074874277,47.33213142,1.051431001,50.45482654,0.339515049,0.022096524
0.107724067,0.950954609,51.95601784,0.974179798,47.61557826,1.067435136,47.47556084,1.048632662,50.50912034,-0.283667728,-0.016782031
0.069338013,0.917385446,57.04152616,0.928780292,50.43075011,1.018536723,49.4797085,1.003942774,51.275199,0.637073019,0.064126558
0.063201856,0.93201585,56.11619097,0.932506133,50.02842818,1.021376879,49.20259286,1.010968701,51.16006938,-0.333375422,0.002821025
0.04178132,0.93728815,56.12875598,0.929118089,50.03518832,1.018281372,49.20735167,1.011490177,51.16187616,0.370773748,0.146063733
